Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"11,9 tỷ","Đường Đại Lộ 3, Phường Phước Bình, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"82 m² (4,1x19,9)",3 phòng,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"9,56 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",136 m²,4 phòng,3 WC,3,N/A,N/A,Đang chờ sổ
13 tỷ,"Đường Trịnh Hoài Đức, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"117 m² (6,5x18,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"24,7 tỷ","Đường 50, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"200 m² (10,0x20,0)",4 phòng,5 WC,4,N/A,Đông Nam,Sổ đỏ
"34,5 tỷ","Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",256 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
960 triệu,"Đường Hoàng Hữu Nam, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,27 tỷ","230/8/34, Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x13,0)",4 phòng,4 WC,2,N/A,Đông Nam,Sổ hồng
"14,5 tỷ","TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"84 m² (7,0x12,0)",N/A,N/A,5,N/A,Đông Bắc,Hợp đồng mua bán
"21,5 tỷ","Đường Ngô Quyền, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"220 m² (6,0x36,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
980 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường số 1, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"70 m² (4,0x18,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
30 tỷ,"Đường 816, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","511 m² (12,0x43,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Ích Thạnh, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"134 m² (5,0x26,6)",10 phòng,10 WC,N/A,N/A,N/A,Sổ đỏ
"11,2 tỷ","TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",3 phòng,3 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"4,7 tỷ","Đường Võ Văn Hát, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50 m² (4,4x11,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,1 tỷ","Đường 79, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Võ Văn Hát, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Tăng Nhơn Phú, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"54 m² (4,0x13,5)",2 phòng,2 WC,N/A,Đông Nam,Đông,Sổ hồng
"9,5 tỷ","TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"90 m² (4,5x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
21 tỷ,"Đường Ngô Quyền, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"255 m² (6,0x45,0)",2 phòng,1 WC,1,N/A,Tây,Sổ đỏ
"5,8 tỷ","Đường số 1, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",70 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
83 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",432 m²,4 phòng,6 WC,3,Đông Nam,Đông Nam,Sổ hồng
"27,5 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","263 m² (13,0x20,0)",4 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
11 tỷ,"Đường số 1, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,87 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"4,5 tỷ","Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",2 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"6,6 tỷ","10, Đường Tân Hòa 2, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,70 m²,1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường số 1, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50,5 m²",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,15 tỷ","2xx, Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,4 WC,3,Tây Nam,Tây Nam,Sổ đỏ
"1,03 tỷ","Đường Võ Văn Ngân, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"70 m² (5,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường 109, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","35 m² (4,0x14,0)",1 phòng,2 WC,1,Nam,Nam,Sổ hồng
"42,5 tỷ","7X, Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"158 m² (8,5x20,0)",4 phòng,7 WC,4,N/A,Đông Nam,Sổ hồng
40 tỷ,"179, Đường 179, Phường Tân Phú, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","865 m² (19,0x45,0)",7 phòng,10 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"3,7 tỷ","Đường 61, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","67 m² (5,1x13,1)",1 phòng,1 WC,1,Đông Nam,Đông Nam,Sổ đỏ
"15,5 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",136 m²,4 phòng,4 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"4,5 tỷ","41, Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",3 phòng,3 WC,3,Nam,Nam,Sổ hồng
"2,75 tỷ","Đường Bưng Ông Thoàn, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường số 8, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","87 m² (4,0x21,0)",2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
65 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",600 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"1,49 tỷ","Đường Tây Hòa, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"60 m² (5,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","280 m² (6,0x45,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
95 tỷ,"Đường 154, Phường Tân Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,640 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,68 tỷ","Đường Man Thiện, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
16 tỷ,"Đường số 1, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"220 m² (11,0x20,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
32 tỷ,"362, Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"211,7 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
930 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
15 tỷ,"35, Đường 9A, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",3 phòng,3 WC,3,Đông,Đông,Sổ hồng
"1,13 tỷ","Đường Lê Văn Việt, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
980 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"56,9 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","527,5 m² (26,3x20,0)",4 phòng,5 WC,N/A,Bắc,Bắc,Sổ hồng
930 triệu,"Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
950 triệu,"Đường Lê Văn Việt, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","59 m² (4,0x14,8)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Nguyễn Duy Trinh, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
980 triệu,"Đường Tây Hòa, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"4,98 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","63,2 m² (4,2x17,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,3 tỷ","44, Đường Tăng Nhơn Phú, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","52 m² (4,1x12,5)",3 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"3,8 tỷ","Đường Võ Văn Hát, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","77 m² (6,5x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",5 phòng,5 WC,3,N/A,Bắc,Sổ hồng
"3,6 tỷ","Đường Long Phước, Phường Long Phước, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"50 m² (5,0x11,0)",3 phòng,3 WC,3,Nam,Nam,Sổ hồng
"3,9 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",37 m²,2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",160 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
11 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,3 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"4,2 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x14,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"28,8 tỷ","58 Khổng Tử, 58 Khổng Tử, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"206 m² (6,0x34,5)",2 phòng,1 WC,N/A,N/A,Tây Bắc,Sổ đỏ
"4,7 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
31 tỷ,"Đường Phước Thiện, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"167,5 m² (9,0x20,0)",1 phòng,1 WC,1,N/A,Đông Nam,Sổ hồng
"2,15 tỷ","Đường Lê Văn Việt, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","66 m² (4,0x16,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"29,28 tỷ","Đường Nguyễn Duy Trinh, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,183 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"35,64 tỷ","Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,220 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"3, Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"190 m² (7,0x24,0)",9 phòng,11 WC,2,Đông,Đông,Sổ hồng
22 tỷ,"Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"200 m² (8,0x25,0)",4 phòng,4 WC,4,Tây Nam,Tây Bắc,Sổ đỏ
"3,67 tỷ","Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
230 tỷ,"Đường Long Phước, Phường Long Phước, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,180.123 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",55 m²,5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50,8 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
120 tỷ,"Đường Liên Phường, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"960 m² (15,0x65,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ đỏ
"4,6 tỷ","47, Đường Trường Lưu, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",3 phòng,2 WC,3,Đông,Đông,Sổ hồng
890 triệu,"Đường Tăng Nhơn Phú, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
929 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Bình, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"223,5 tỷ","206-208, Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"1.246,9 m² (16,0x45,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","41, Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,2 WC,3,Đông,Đông,Sổ hồng
950 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường 6, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","63 m² (6,3x10,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
980 triệu,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x12,8)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
2 tỷ,"Đường Lê Văn Việt, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","66 m² (5,0x14,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","130 m² (4,0x13,0)",4 phòng,3 WC,N/A,N/A,Tây Nam,Sổ hồng
"3,9 tỷ","30X, Đường số 5, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","70 m² (7,8x12,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ đỏ
"4,5 tỷ","Đường Trường Lưu, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","52,8 m² (4,4x12,0)",3 phòng,3 WC,3,Đông,Đông,Sổ hồng
"14,5 tỷ","Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"157 m² (4,5x34,5)",3 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"7,3 tỷ","Đường Nam Cao, Phường Tân Phú, TP. Thủ Đức - Quận 9, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"25,5 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","152 m² (8,0x19,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"4xx, Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",3 phòng,4 WC,4,Đông Bắc,Đông Bắc,Sổ đỏ
"3,35 tỷ","Đường Đinh Củng Viên, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",48 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
85 tỷ,"199, Đường Hoàng Hữu Nam, Phường Tân Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"765 m² (17,5x36,8)",34 phòng,36 WC,6,Nam,Đông,Sổ đỏ
590 triệu,"25/15, Đường Nguyễn Xiển, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,N/A,N/A,N/A,N/A,Hợp đồng mua bán
"7,2 tỷ","Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","55 m² (4,5x13,6)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
12 tỷ,"Đường Hồ Bá Phấn, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,60 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"4,8 tỷ","D17, D17, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","75 m² (5,0x12,0)",N/A,N/A,3,Tây Nam,Tây Nam,Giấy tờ hợp lệ
"4,6 tỷ","Đường 182, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",80 m²,2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"11,3 tỷ","Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,125 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
2 tỷ,"Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"59 m² (4,2x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
190 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",560 m²,4 phòng,N/A,3,N/A,N/A,Hợp đồng mua bán
"3,2 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"50 m² (4,0x14,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
35 tỷ,"Đường số 7, Phường Long Bình, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"350 m² (11,0x33,0)",48 phòng,48 WC,6,N/A,N/A,Sổ hồng
28 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","260 m² (13,0x20,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"9,7 tỷ","Đường số 1, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"123 m² (6,5x19,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,65 tỷ","Đường 475, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","27 m² (3,1x45,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
12 tỷ,"Đường Lã Xuân Oai, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,122 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,65 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường số 6, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,15 tỷ","Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,65 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,86 tỷ","Đường Võ Văn Hát, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","75 m² (4,4x17,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"13,99 tỷ","45, Đường 18, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",117 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","43 m² (4,2x13,0)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
700 triệu,"Đường Tăng Nhơn Phú, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",15 m²,1 phòng,1 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"4,55 tỷ","Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","110 m² (4,0x13,0)",3 phòng,3 WC,3,Đông,Đông,Sổ hồng
"6,99 tỷ","Đường Lê Văn Việt, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","72 m² (6,0x12,0)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
13 tỷ,"Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"152,5 m² (6,4x26,4)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
5 tỷ,"Đường Tăng Nhơn Phú, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,55 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"3,5 tỷ","77, Đường số 1, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x14,0)",2 phòng,1 WC,2,N/A,Đông Nam,Sổ hồng
"5,95 tỷ","264/10, Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","94 m² (5,0x19,0)",4 phòng,2 WC,2,N/A,N/A,Sổ đỏ
