Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"2,63 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,3)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Nguyễn Tuyển, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
21 tỷ,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"168 m² (6,0x28,0)",7 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
99 tỷ,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"981 m² (19,0x62,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
160 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"320 m² (16,0x20,0)",N/A,N/A,7,N/A,Tây Nam,Sổ hồng
25 tỷ,"Đường Nguyễn Cừ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","200 m² (6,0x33,0)",4 phòng,3 WC,N/A,N/A,Tây Nam,Sổ hồng
"5,15 tỷ","Đường Nguyễn Tư Nghiêm, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","146 m² (5,3x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
59 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",6 phòng,6 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"4,1 tỷ","Đường số 6, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","57 m² (4,5x15,0)",2 phòng,1 WC,1,Tây Nam,Tây Nam,Sổ hồng
"3,99 tỷ","88, Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x13,0)",4 phòng,4 WC,1,Nam,Nam,Sổ hồng
10 tỷ,"Đường Nguyễn Tư Nghiêm, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,90 m²,2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"10,3 tỷ","TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"120,9 m² (7,2x17,0)",4 phòng,4 WC,N/A,N/A,Tây Bắc,Sổ hồng
15 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,7x17,5)",N/A,N/A,N/A,Đông Nam,N/A,Sổ hồng
"5,25 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",57 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường 59, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,77 m²,9 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
165 tỷ,"Đường Trần Ngọc Diện, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","800 m² (20,0x40,0)",5 phòng,6 WC,N/A,N/A,Đông Nam,Sổ hồng
"6,8 tỷ","Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"85 m² (10,0x8,5)",6 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nguyễn Đôn Tiết, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường 39, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"96 m² (6,0x16,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường 49, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"Đường 33, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",4 phòng,4 WC,N/A,N/A,Tây Bắc,Sổ hồng
"6,2 tỷ","Đường 24, Phường Cát Lái, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
70 tỷ,"Đường Lương Định Của, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","252 m² (12,0x21,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"4,25 tỷ","Đường 17, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",82 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
50 tỷ,"Đường Lương Định Của, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"132 m² (6,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"63,5 tỷ","Đường Phạm văn ngôn, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"155 m² (10,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"30,5 tỷ","Đường 53, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","174 m² (9,0x19,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường 2, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"87 m² (8,0x15,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Nguyễn Tuyển, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"247 m² (7,0x21,0)",7 phòng,7 WC,3,N/A,N/A,Sổ hồng
"6,9 tỷ","301, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x14,0)",4 phòng,4 WC,4,Nam,Nam,Sổ hồng
25 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,4 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"36,5 tỷ","Đường 39, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","160 m² (8,0x20,0)",6 phòng,6 WC,N/A,N/A,Đông Bắc,Sổ hồng
32 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,4 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"20,7 tỷ","Đường 12, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","97,6 m² (5,0x19,5)",3 phòng,4 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
59 tỷ,"Đường Dương Văn An, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","236,9 m² (9,0x20,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
27 tỷ,"Đường 62, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","150 m² (6,0x25,0)",3 phòng,4 WC,N/A,Đông,Đông,Sổ hồng
"7,7 tỷ","Đường 19, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"75 m² (4,5x17,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
37 tỷ,"Đường Cao Đức Lân, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",6 phòng,7 WC,5,N/A,Tây Bắc,Sổ hồng
32 tỷ,"Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"109,8 m² (4,1x27,0)",2 phòng,2 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"40,5 tỷ","Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","210 m² (7,0x30,0)",5 phòng,6 WC,N/A,Đông,Đông,Sổ hồng
"18,2 tỷ","Đường Cao Đức Lân, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Phạm Thận Duật, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,7x17,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"39,9 tỷ","Đường AA, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",410 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
99 tỷ,"Đường Song Hành, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"138 m² (7,5x20,0)",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"7,8 tỷ","35, 35, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",3 phòng,3 WC,2,N/A,Đông Bắc,Sổ hồng
115 tỷ,"153, Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","305 m² (15,0x21,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
32 tỷ,"Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,109 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Vũ Tông Phan, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"131 m² (7,0x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"63,4 tỷ","Đường Phạm văn ngôn, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"170 m² (10,0x15,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
120 tỷ,"Đường Trần Ngọc Diện, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",725 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường Thảo Điền, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"77 m² (5,2x15,0)",9 phòng,9 WC,4,N/A,N/A,Sổ hồng
34 tỷ,"31, Đường Nguyễn Đăng Đạo, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,39 tỷ","Đường Bùi Tá Hán, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường 22, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","132 m² (7,0x19,0)",6 phòng,5 WC,4,N/A,N/A,Sổ hồng
98 tỷ,"Đường Song Hành, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"137 m² (7,5x20,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
295 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","1.000 m² (25,0x40,0)",6 phòng,6 WC,N/A,N/A,Tây,Sổ hồng
57 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","240 m² (14,0x18,0)",N/A,N/A,N/A,Đông Nam,N/A,Sổ hồng
52 tỷ,"Đường Đoàn Hữu Trưng, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"230 m² (8,0x29,0)",9 phòng,8 WC,6,N/A,N/A,Sổ đỏ
"2,65 tỷ","Đường Nguyễn Văn Giáp, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
31 tỷ,"Đường Cao Đức Lân, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","160 m² (8,0x20,0)",6 phòng,5 WC,N/A,N/A,Tây Nam,Sổ hồng
"2,1 tỷ","Đường 59, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
188 tỷ,"Đường Nguyễn Ư Dĩ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","685 m² (24,0x28,0)",5 phòng,6 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
36 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","110 m² (10,0x11,0)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
27 tỷ,"Đường 7, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"1,15 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"55 m² (5,0x11,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
480 triệu,"Đường Bát Nàn, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","270 m² (15,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",135 m²,6 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
5 tỷ,"Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",41 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"43,5 tỷ","Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","180 m² (7,0x25,5)",15 phòng,16 WC,N/A,N/A,N/A,Sổ hồng
"2,8 tỷ","Đường Nguyễn Tư Nghiêm, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
195 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","800 m² (20,0x40,0)",6 phòng,7 WC,3,N/A,N/A,Sổ hồng
"1,05 tỷ","Đường Đại lộ Đông Tây, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"15,9 tỷ","72, Đường Cao Đức Lân, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
105 tỷ,"137 - 139, Đường Lương Định Của, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"264 m² (12,0x22,0)",5 phòng,6 WC,4,Đông Nam,Đông Nam,Sổ đỏ
36 tỷ,"Đường 42, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"202 m² (8,0x25,0)",8 phòng,10 WC,7,Đông Nam,Đông Nam,Sổ hồng
"17,8 tỷ","Đường 43, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"64 m² (5,4x12,0)",4 phòng,5 WC,N/A,Đông,Đông,Sổ hồng
"39,5 tỷ","Đường Bùi Tá Hán, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","160 m² (10,0x16,0)",5 phòng,6 WC,N/A,N/A,Đông Nam,Sổ hồng
25 tỷ,"Đường 16, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,105 m²,3 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"27,9 tỷ","Đường Thảo Điền, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","88 m² (8,0x11,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"16,5 tỷ","Đường 31C, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
28 tỷ,"Đường 52, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"4,4 tỷ","Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","62 m² (3,8x13,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"38,5 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","184 m² (8,0x23,0)",6 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường số 7, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",38 m²,2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
37 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"184 m² (8,0x23,0)",N/A,N/A,N/A,N/A,Đông,Sổ hồng
"24,9 tỷ","Đường Thảo Điền, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","120 m² (6,0x20,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
11 tỷ,"Đường Thạnh Mỹ Bắc, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"75 m² (5,5x18,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","25/22A, Đường 22, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","160 m² (10,0x16,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"89,73 tỷ","Đường Trần Ngọc Diện, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","453,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,3 tỷ","Đường Nguyễn Thị Định, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","250 m² (10,0x25,0)",6 phòng,7 WC,2,N/A,N/A,Sổ hồng
950 triệu,"Đường Nguyễn Thị Định, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,1,Đông,N/A,Sổ hồng
9 tỷ,"Đường 13, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"84,8 m² (4,7x13,4)",4 phòng,3 WC,3,Đông,Đông,Sổ hồng
"36,9 tỷ","Đường Cao Đức Lân, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",12 phòng,13 WC,N/A,N/A,Tây Bắc,Sổ hồng
"38,5 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","184 m² (8,0x23,0)",4 phòng,5 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
73 tỷ,"Đường Thảo Điền, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","400 m² (25,0x16,0)",6 phòng,6 WC,4,N/A,Đông Nam,Sổ hồng
55 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","333 m² (18,0x20,0)",5 phòng,6 WC,N/A,N/A,N/A,Hợp đồng mua bán
"16,5 tỷ","TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Nguyễn Thị Định, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",51 m²,4 phòng,4 WC,4,N/A,N/A,Sổ hồng
26 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"15,5 tỷ","Đường Phạm Công Trứ, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"98 m² (7,0x14,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
19 tỷ,"1x, Đường số 19, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,4,Đông,Đông,Hợp đồng mua bán
215 tỷ,"15, Đường Nguyễn Ư Dĩ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"1.200 m² (37,0x32,5)",6 phòng,7 WC,2,N/A,N/A,Sổ hồng
"14,2 tỷ","Đường Phạm Đôn Lễ, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"99,8 m² (5,7x17,5)",4 phòng,5 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"13,5 tỷ","Đường số 8, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"60 m² (3,5x18,0)",4 phòng,5 WC,4,N/A,Đông Bắc,Sổ hồng
90 tỷ,"Đường 12, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","470 m² (12,0x39,0)",5 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
410 triệu,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"2.000 m² (28,0x70,0)",30 phòng,32 WC,7,Đông Nam,Đông Nam,Sổ hồng
320 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",1.000 m²,5 phòng,5 WC,3,N/A,Tây Nam,Sổ hồng
200 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",800 m²,5 phòng,5 WC,N/A,N/A,Đông Nam,Sổ hồng
160 tỷ,"Đường Nguyễn Văn Kỉnh, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"320 m² (16,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
75 tỷ,"Quốc Hương, Quốc Hương, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","300 m² (13,0x23,0)",5 phòng,6 WC,N/A,Đông Nam,Đông Nam,Sổ đỏ
18 tỷ,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"105 m² (5,0x21,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"2,69 tỷ","Đường Trần Não, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
350 tỷ,"Đường 34, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"1.500 m² (25,0x80,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"18,5 tỷ","Đường D5, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"62,5 m² (5,0x12,5)",5 phòng,5 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
58 tỷ,"Đường 103, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"400 m² (13,3x18,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"2,56 tỷ","Đường số 47, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",60 m²,4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,05 tỷ","265/5A, Đường Nguyễn Thị Định, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","50 m² (10,0x5,0)",2 phòng,1 WC,N/A,Nam,Nam,Sổ hồng
72 tỷ,"6x , Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"228 m² (8,1x28,0)",1 phòng,1 WC,1,Tây Nam,Tây Nam,Sổ đỏ
60 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","133 m² (7,0x19,0)",4 phòng,5 WC,N/A,Nam,Nam,Hợp đồng mua bán
"81,5 tỷ","Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"365 m² (10,0x36,5)",3 phòng,2 WC,N/A,N/A,Đông,Sổ hồng
"19,7 tỷ","TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"176 m² (8,0x22,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"3,53 tỷ","Đường số 47, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,208 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường Lương Định Của, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"68,8 m² (5,0x13,8)",6 phòng,7 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
80 tỷ,"Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"132 m² (6,0x22,0)",5 phòng,6 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
40 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"160 m² (10,0x16,0)",5 phòng,6 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
