Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"3,2 tỷ","Đường Trần Hòa, Phường 11, Quận 5, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,19 tỷ","Đường An Bình, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,28 tỷ","Đường An Dương Vương, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","504 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
130 tỷ,"Đường Trần Hưng Đạo, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,320 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",N/A,N/A,4,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Hồng Bàng, Phường 11, Quận 5, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Hải thượng lãn ông, Phường 14, Quận 5, TP.HCM","Nhà hẻm, ngõ","25 m² (7,4x3,5)",4 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"2,19 tỷ","Đường Hồng Bàng, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Bùi Hữu Nghĩa, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","49 m² (4,0x12,2)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Lương Nhữ Học, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,"35 m² (3,5x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"14,3 tỷ","Đường Nguyễn Biểu, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"30 m² (3,3x10,0)",7 phòng,8 WC,4,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","40,7 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,99 tỷ","Đường Trần Điện, Phường 11, Quận 5, TP.HCM","Nhà hẻm, ngõ",60 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"27,5 tỷ","Đường An Dương Vương, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ",110 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
21 tỷ,"Đường Nguyễn Duy Dương, Phường 8, Quận 5, TP.HCM",Nhà mặt tiền,"100 m² (5,0x21,0)",8 phòng,6 WC,6,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","49,7 m² (4,3x13,1)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"15,3 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","88 m² (4,0x22,0)",N/A,N/A,N/A,Nam,Nam,Sổ đỏ
"34,5 tỷ","số 2, Đường Phạm Hữu Chí, Phường 12, Quận 5, TP.HCM",Nhà mặt tiền,"430,3 m²",N/A,N/A,5,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Hà Tôn Quyền, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"1,47 tỷ","Đường Trần Phú, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Ngô Quyền, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",5 phòng,4 WC,3,N/A,N/A,Sổ hồng
"1,85 tỷ","Đường Nguyễn Văn Đừng, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,45 tỷ","Đường Trần Bình Trọng, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Phạm Hữu Chí, Phường 15, Quận 5, TP.HCM",Nhà mặt tiền,"75 m² (4,1x18,0)",5 phòng,6 WC,2,N/A,N/A,Sổ hồng
"22,5 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"60 m² (4,5x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"15,8 tỷ","Đường Tân Hưng, Phường 12, Quận 5, TP.HCM",Nhà mặt tiền,"61,5 m² (3,4x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nguyễn Trãi, Phường 14, Quận 5, TP.HCM","Nhà hẻm, ngõ",62 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
30 tỷ,"Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"120 m² (8,2x20,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
40 tỷ,"306, Đường Trần Phú, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"108 m² (4,0x27,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
"3,12 tỷ","Đường Nguyễn Trãi, Phường 14, Quận 5, TP.HCM","Nhà hẻm, ngõ","62,5 m² (4,0x16,3)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
15 tỷ,"Đường Huỳnh Mẫn Đạt, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"36 m² (3,7x14,0)",2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"2,59 tỷ","Đường Phạm Hữu Chí, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
100 tỷ,"Đường Phùng Hưng, Phường 14, Quận 5, TP.HCM",Nhà mặt tiền,"229,8 m² (11,0x13,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Nguyễn Chí Thanh, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ",110 m²,4 phòng,3 WC,7,N/A,N/A,Sổ hồng
30 tỷ,"747, Đường Nguyễn Trãi, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,"48,1 m² (7,4x6,5)",4 phòng,5 WC,5,Bắc,Bắc,Sổ hồng
"12,9 tỷ","307/, Đường An Dương Vương, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x15,0)",5 phòng,4 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"19,9 tỷ","12, Đường Phạm Bân, Phường 13, Quận 5, TP.HCM",Nhà mặt tiền,"380,9 m² (4,0x19,0)",5 phòng,4 WC,3,N/A,N/A,Giấy tờ hợp lệ
17 tỷ,"Đường Hùng Vương, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"53 m² (3,8x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường An Dương Vương, Phường 9, Quận 5, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,3 tỷ","Đường An Bình, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ",52 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
35 tỷ,"Đường Trần Hưng Đạo, Phường 1, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,3 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","28 m² (3,0x9,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
17 tỷ,"Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",75 m²,N/A,N/A,5,N/A,Đông,Sổ hồng
22 tỷ,"Đường Võ Văn Kiệt, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","165 m² (10,0x20,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
55 tỷ,"124, Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"35,5 tỷ","Đường Trần Hưng Đạo, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","208 m² (9,0x23,0)",N/A,N/A,4,Tây Nam,Tây Nam,Sổ hồng
39 tỷ,"Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
55 tỷ,"Đường Trần Hưng Đạo, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"160 m² (9,2x25,0)",9 phòng,8 WC,3,N/A,N/A,Sổ hồng
48 tỷ,"Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"148 m² (8,0x18,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Ngô Quyền, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,3 tỷ","245a, Đường Nguyễn Biểu, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"28 m² (3,3x12,0)",10 phòng,10 WC,6,Đông Bắc,Đông Bắc,Sổ hồng
"11,5 tỷ","172, Đường Cao Đạt, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"144 m² (3,0x12,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"1,25 tỷ","Đường Nguyễn Biểu, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","62 m² (5,0x12,4)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Phù Đổng Thiên Vương, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"22,5 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,58 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","28 m² (3,7x7,0)",2 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,28 tỷ","Đường An Dương Vương, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ","12 m² (3,0x4,0)",1 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"9,99 tỷ","Đường Lê Hồng Phong, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ","65,9 m²",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"27,5 tỷ","Đường Ngô Quyền, Phường 8, Quận 5, TP.HCM",Nhà mặt tiền,90 m²,4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,2 tỷ","Đường Ngô Quyền, Phường 11, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
38 tỷ,"Đường Nguyễn Văn Cừ, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,186 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Nguyễn Biểu, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
17 tỷ,"Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","74,4 m² (4,0x18,0)",5 phòng,7 WC,5,Đông,Đông,Sổ hồng
"3,4 tỷ","Đường Phước Hưng, Phường 8, Quận 5, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",58 m²,N/A,N/A,4,N/A,Nam,Sổ hồng
"6,5 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","39 m² (3,7x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Hồng Bàng, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường An Dương Vương, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,4,N/A,Tây Nam,Sổ hồng
"8,1 tỷ","Đường Hàm Tử, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","45 m² (3,6x12,0)",4 phòng,4 WC,3,N/A,Tây,Sổ hồng
"3,25 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ",39 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Đỗ Ngọc Thạnh, Phường 12, Quận 5, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Trần Hưng Đạo, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ",45 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Võ Văn Kiệt, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","50 m² (3,7x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ",115 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
82 tỷ,"Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"107 m² (7,6x15,0)",6 phòng,8 WC,6,N/A,N/A,Sổ hồng
9 tỷ,"Đường Phan Văn Trị, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"23,1 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
230 tỷ,"Đường Lý Thường Kiệt, Phường 14, Quận 5, TP.HCM",Nhà mặt tiền,"424,4 m² (29,0x15,6)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Hồng Bàng, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","51,3 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Phan Văn Trị, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,50 m²,6 phòng,4 WC,5,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","20 m² (5,0x4,0)",1 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,65 tỷ","102/19, Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ đỏ
"16,8 tỷ","Đường Bùi Hữu Nghĩa, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x17,5)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
50 tỷ,"Đường Nguyễn Trãi, Phường 8, Quận 5, TP.HCM",Nhà mặt tiền,62 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Nguyễn Chí Thanh, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","81 m² (5,2x14,5)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
28 tỷ,"Đường Nguyễn Biểu, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,77 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
130 tỷ,"90-92, Đường Nguyễn Tri Phương, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"145 m² (8,0x20,0)",16 phòng,16 WC,8,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Lê Hồng Phong, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","29,4 m² (3,9x9,0)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
"23,5 tỷ","117, Đường Trần Phú, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Võ Văn Kiệt, Phường 13, Quận 5, TP.HCM",Nhà mặt tiền,50 m²,5 phòng,5 WC,5,N/A,N/A,Sổ hồng
14 tỷ,"Đường Phù Đổng Thiên Vương, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,"40 m² (3,9x18,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ",50 m²,5 phòng,5 WC,4,N/A,Tây Bắc,Sổ hồng
"7,5 tỷ","Đường Trần Bình Trọng, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ",50 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
28 tỷ,"Đường Trần Bình Trọng, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"165 m² (10,0x20,0)",5 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Nguyễn Biểu, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"120 m² (3,3x12,0)",10 phòng,11 WC,N/A,N/A,N/A,Sổ hồng
43 tỷ,"Đường Nguyễn Tri Phương, Phường 9, Quận 5, TP.HCM",Nhà mặt tiền,110 m²,1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"22,5 tỷ","Đường Nguyễn Chí Thanh, Phường 9, Quận 5, TP.HCM",Nhà mặt tiền,"53 m² (3,6x15,0)",10 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Trần Bình Trọng, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Nguyễn Văn Đừng, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ",83 m²,3 phòng,2 WC,3,N/A,N/A,Sổ hồng
"31,99 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450 tỷ,"53, Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"616,9 m² (20,0x31,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
25 tỷ,"80, Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","90 m² (4,8x23,0)",N/A,N/A,2,Đông Bắc,Đông Bắc,Sổ hồng
"12,5 tỷ","Đường An Dương Vương, Phường 9, Quận 5, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,3,N/A,Bắc,Sổ hồng
"5,6 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","31 m² (3,1x11,0)",4 phòng,3 WC,N/A,N/A,Tây Bắc,Sổ hồng
"11,8 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Huỳnh Mẫn Đạt, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,27 m²,4 phòng,4 WC,4,N/A,Đông,Sổ hồng
"8,99 tỷ","79, Đường Hùng Vương, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"19,7 m²",3 phòng,3 WC,N/A,N/A,Tây Bắc,Sổ hồng
22 tỷ,"Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"90 m² (4,8x22,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
25 tỷ,"Đường Bùi Hữu Nghĩa, Phường 5, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,18 tỷ","Đường Trần Hưng Đạo, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","18 m² (3,0x6,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","31 m² (3,0x10,5)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Phan Văn Trị, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"25 m² (3,3x8,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"22,3 tỷ","Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",5 phòng,3 WC,1,Đông,Đông,Sổ hồng
"17,2 tỷ","Đường Nguyễn Biểu, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"92 m² (4,0x23,0)",6 phòng,N/A,4,N/A,N/A,Sổ hồng
"4,4 tỷ","Đường Trần Hưng Đạo, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ",27 m²,2 phòng,2 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
37 tỷ,"Đường An Dương Vương, Phường 9, Quận 5, TP.HCM",Nhà mặt tiền,35 m²,N/A,N/A,5,N/A,N/A,Sổ đỏ
"11,5 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",64 m²,4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"1,07 tỷ","Đường Bùi Hữu Nghĩa, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","61,3 m² (4,2x14,6)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Trần Tuấn Khải, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x17,5)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"5,65 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","34,5 m² (3,0x11,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Cao Đạt, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","27 m² (3,0x9,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"16,3 tỷ","Đường Bùi Hữu Nghĩa, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
19 tỷ,"178, Đường Lương Nhữ Học, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,"49,5 m² (3,5x14,2)",N/A,N/A,3,Tây Bắc,Tây Bắc,Sổ hồng
"22,5 tỷ","Đường Triệu Quang Phục, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,80 m²,5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","84 m² (4,0x21,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Phan Văn Trị, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"67,5 m² (3,9x20,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"4,1 tỷ","Đường Đỗ Ngọc Thạnh, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","28 m² (4,0x7,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Ngô Quyền, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"16,3 tỷ","Đường Bùi Hữu Nghĩa, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"56,5 tỷ","12x, Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"105 m² (5,0x21,0)",8 phòng,8 WC,5,Đông Nam,Đông Nam,Sổ hồng
"10,5 tỷ","Đường Nguyễn Văn Đừng, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","82 m² (3,6x22,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"16,6 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",5 phòng,5 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
"23,5 tỷ","Đường Ngô Quyền, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"22,5 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"74 m² (4,5x16,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Nguyễn Biểu, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"39,6 m² (3,3x12,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"21,8 tỷ","Đường Nguyễn Trãi, Phường 14, Quận 5, TP.HCM",Nhà mặt tiền,"79 m² (3,8x21,0)",4 phòng,3 WC,1,N/A,N/A,Sổ hồng
31 tỷ,"Đường Bùi Hữu Nghĩa, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"116 m² (8,0x19,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
8 tỷ,"Đường Bùi Hữu Nghĩa, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",37 m²,3 phòng,N/A,3,N/A,Tây Bắc,Sổ hồng
4 tỷ,"Đường An Dương Vương, Phường 2, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43 tỷ,"78A, Đường Hùng Vương, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"180 m² (8,4x24,0)",2 phòng,2 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
8 tỷ,"Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (6,0x10,0)",2 phòng,2 WC,N/A,Tây,Tây,Sổ hồng
6 tỷ,"Đường Trần Hưng Đạo, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ",30 m²,3 phòng,3 WC,4,N/A,N/A,Sổ hồng
