Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"19,8 tỷ","80, Đường Bến Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","350 m² (12,0x22,0)",5 phòng,3 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
"7,85 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","85 m² (4,0x21,0)",6 phòng,4 WC,4,N/A,N/A,Sổ hồng
"32,8 tỷ","100, Đường Phong Phú, Phường 12, Quận 8, TP.HCM","Nhà hẻm, ngõ","22 m² (3,2x7,0)",2 phòng,1 WC,2,N/A,Tây Bắc,Sổ hồng
"5,38 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","57 m² (3,4x17,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
78 tỷ,"Đường số 7, Phường 1, Quận 8, TP.HCM",Nhà mặt tiền,"480 m² (12,0x40,0)",60 phòng,60 WC,N/A,N/A,N/A,Sổ hồng
"4,68 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (14,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
25 tỷ,"295, Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM",Nhà mặt tiền,"38,4 m² (10,0x4,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"89, Đường Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","352 m² (12,0x29,0)",9 phòng,9 WC,2,Tây Nam,Tây Nam,Sổ hồng
"12,5 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM",Nhà mặt tiền,"40 m² (4,5x9,0)",5 phòng,4 WC,3,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"2,9 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ",53 m²,3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Hưng Phú, Phường 10, Quận 8, TP.HCM","Nhà hẻm, ngõ","35 m² (3,2x11,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,99 tỷ","113k, Đường Bến Bình Đông, Phường 14, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"14,8 tỷ","Đường Phạm Thị Tánh, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,1 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"2,1 tỷ","28, Đường Lương Văn Can, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","18,6 m² (2,2x8,4)",2 phòng,1 WC,1,Bắc,Tây,Sổ hồng
"4,78 tỷ","Hẻm , Đường Bến Bình Đông, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ","50,6 m² (3,0x17,0)",3 phòng,3 WC,2,Đông,Đông,Sổ hồng
"3,68 tỷ","Đường Bến phú định, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","37 m² (3,7x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,85 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","12 m² (2,5x5,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,05 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
15 tỷ,"Đường 320 Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"68 m² (5,0x16,0)",6 phòng,7 WC,4,N/A,N/A,Sổ hồng
"2,13 tỷ","243/3G, Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","22,1 m² (3,8x6,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ",56 m²,3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường số 9, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","78 m² (4,1x15,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,38 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","25 m² (3,8x8,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","69 m² (4,6x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,1 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
5 tỷ,"Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x12,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
720 triệu,"Đường Bến Phú Định, Phường 16, Quận 8, TP.HCM",Nhà mặt tiền,"65 m² (5,0x13,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,38 tỷ","Đường Hưng Phú, Phường 8, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,58 tỷ","/, Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",1 phòng,2 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"2,68 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","23 m² (3,3x7,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
4 tỷ,"Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","42,2 m² (4,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"10,5 tỷ","783, Đường 284 Cao Lỗ, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,3 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"19,5 tỷ","Quận 8, TP.HCM","Biệt thự, Villa","108 m² (6,0x18,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
980 triệu,"Đường Bông Sao, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường 233 Ba Tơ, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,56 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,1 tỷ","Đường Phạm thế hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,N/A,N/A,N/A,Bắc,Giấy tờ hợp lệ
975 triệu,"Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","124 m² (5,2x12,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"24,8 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"150 m² (4,0x36,0)",17 phòng,18 WC,4,N/A,N/A,Sổ hồng
21 tỷ,"Đường Dương Quang Đông, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,5 WC,4,N/A,Đông Bắc,Sổ hồng
"7,85 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","156 m² (7,0x19,0)",5 phòng,5 WC,2,N/A,N/A,Sổ hồng
9 tỷ,"Đường 320 Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,0)",5 phòng,4 WC,N/A,N/A,Tây Nam,Sổ hồng
20 tỷ,"Đường KDC cao lỗ, Phường 4, Quận 8, TP.HCM","Biệt thự, Villa","108 m² (6,0x18,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","61 m² (3,6x17,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ",56 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (3,9x8,3)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,25 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ",27 m²,3 phòng,3 WC,N/A,N/A,Đông Nam,Sổ hồng
"6,9 tỷ","Đường Phạm Hùng, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"50 m² (3,5x14,4)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Bùi Điền, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","57 m² (3,8x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (4,3x7,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,08 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","28 m² (3,5x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường số 2, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",4 phòng,5 WC,4,Đông Nam,Tây,Sổ hồng
6 tỷ,"Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","65 m² (4,3x15,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"11,4 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","100 m² (4,2x23,0)",6 phòng,6 WC,3,N/A,N/A,Sổ hồng
"8,6 tỷ","MT, Đường Mặt tiền phạm thế hiển, Phường 7, Quận 8, TP.HCM",Nhà mặt tiền,64 m²,4 phòng,3 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
25 tỷ,"Đường Lê Bôi, Phường 7, Quận 8, TP.HCM",Nhà mặt tiền,"141,5 m²",3 phòng,3 WC,7,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Cao Lỗ, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","38 m² (3,8x10,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,69 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"4,99 tỷ","Đường Tạ Quang Bửu, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (3,7x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
230 tỷ,"Đường Phú Định, Phường 16, Quận 8, TP.HCM",Nhà mặt tiền,"170 m² (8,0x25,0)",20 phòng,20 WC,7,N/A,Đông,Sổ hồng
"4,98 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (3,6x13,0)",4 phòng,4 WC,3,Đông,Đông,Sổ hồng
"4,68 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Dương Bá Trạc, Phường 12, Quận 8, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,5 WC,3,N/A,N/A,Sổ đỏ
"11,95 tỷ","Đường số 6, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","54 m² (3,6x14,5)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Nguyễn Thị Mười, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"54 m² (4,0x13,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM",Nhà mặt tiền,"39 m² (3,8x10,5)",5 phòng,3 WC,4,N/A,N/A,Sổ hồng
11 tỷ,"Đường 84, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"13,8 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"69 m² (4,0x17,0)",4 phòng,4 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"12,5 tỷ","Đường 232 Cao Lỗ, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,4 WC,N/A,N/A,Tây Bắc,Sổ hồng
"12,8 tỷ","92 , Đường Ưu Long, Phường 11, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,36 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"27,5 tỷ","Đường Trần Thị Ngôi, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Đình An Tài, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ",50 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,25 tỷ","Đường Đồng Diều, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","45 m² (9,0x7,5)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Mặt tiền phạm thế hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","159 m² (9,0x17,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"5,28 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","195 m² (6,2x10,5)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,99 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,9 tỷ","19, Đường Đỗ Ngọc Quang, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"64,6 m² (3,1x22,0)",4 phòng,3 WC,3,N/A,Tây Bắc,Sổ hồng
"14,5 tỷ","149, Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"210 m² (3,5x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,15 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","120 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
760 triệu,"Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"136 m² (5,0x13,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"1,85 tỷ","H2117, Đường Phạm thế hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","28,7 m² (4,1x7,0)",2 phòng,2 WC,2,N/A,Đông,Giấy tờ khác
"8,8 tỷ","Đường Đào Cam Mộc, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"168 m² (3,6x24,0)",3 phòng,2 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
"16,9 tỷ","02, Đường Tạ Quang Bửu, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"6,2 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","66 m² (4,5x16,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Phú Định, Phường 16, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"16,8 tỷ","002, Đường Phạm Hùng, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"108 m² (5,0x22,0)",2 phòng,2 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"3,55 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM",Nhà mặt tiền,"70 m² (5,0x14,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Nguyễn Duy, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","32,2 m² (5,7x6,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,8 tỷ","318/18a, Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","39 m² (3,3x12,0)",4 phòng,3 WC,2,Tây Nam,Tây Nam,Sổ đỏ
6 tỷ,"Đường Tạ Quang Bửu, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","62 m² (3,5x14,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ",59 m²,6 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"10,99 tỷ","28/5D, Đường Lương Văn Can, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","174 m² (6,0x30,0)",3 phòng,1 WC,2,Tây Nam,Tây Nam,Sổ hồng
"4,85 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (3,0x9,8)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,83 tỷ","Đường Lê Bôi, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","62 m² (4,5x13,7)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
835 triệu,"Đường Hưng Phú, Phường 8, Quận 8, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,5)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"20,8 tỷ","Đường Ba Đình, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,141 m²,6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"67,5 m² (5,0x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
19 tỷ,"109, Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","100 m² (8,0x12,0)",5 phòng,6 WC,4,Đông Nam,Đông Nam,Sổ hồng
"3,59 tỷ","Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","64,6 m² (4,0x16,2)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"16,9 tỷ","Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",5 phòng,4 WC,4,N/A,Nam,Sổ hồng
"4,6 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","59 m² (4,6x13,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","59 m² (4,6x13,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (3,0x9,8)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Mặt tiền phạm thế hiển, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"95 m² (4,5x19,0)",3 phòng,3 WC,2,N/A,Tây Bắc,Sổ hồng
"5,38 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","44 m² (3,2x14,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","25 m² (3,2x8,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Bùi Minh Trực, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","71 m² (4,0x18,0)",4 phòng,4 WC,4,N/A,Tây,Sổ hồng
"1,85 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"14,8 tỷ","Đường Phạm Nhữ Tăng, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",12 phòng,12 WC,6,N/A,N/A,Sổ hồng
"2,58 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
990 triệu,"Đường Mễ Cốc, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Mễ Cốc, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","38,9 m² (4,1x9,8)",4 phòng,3 WC,4,Nam,Nam,Sổ hồng
"6,95 tỷ","143/33, Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
959 triệu,"Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x12,8)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,09 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"6,98 tỷ","Đường Ba Đình, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"74 m² (3,4x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","64 m² (8,0x8,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"5,15 tỷ","Đường Nguyễn Thị Tần, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ",51 m²,3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Chánh Hưng, Phường 9, Quận 8, TP.HCM",Nhà mặt tiền,"51 m² (3,0x17,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"40 m² (3,5x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,79 tỷ","283/1, Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","21,7 m² (4,0x5,0)",2 phòng,1 WC,2,N/A,N/A,Hợp đồng mua bán
"10,5 tỷ","130, Đường KDC cao lỗ, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,5 WC,4,N/A,Đông Nam,Sổ hồng
"2,15 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ",51 m²,4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,68 tỷ","Đường NGUYỄN Sĩ CỐ, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,2 WC,2,Tây Nam,N/A,Sổ hồng
"2,86 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM",Nhà mặt tiền,40 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Phạm Hùng, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,56 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"11,4 tỷ","6, Đường Bình Đăng, Phường 6, Quận 8, TP.HCM",Nhà mặt tiền,"65 m² (4,0x16,3)",6 phòng,6 WC,4,N/A,Đông,Sổ hồng
"2,5 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ",56 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,33 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
19 tỷ,"Đường Bình Đông, Phường 14, Quận 8, TP.HCM",Nhà mặt tiền,"351,6 m² (11,7x20,0)",2 phòng,2 WC,1,N/A,Tây Bắc,Sổ hồng
