Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"4,85 tỷ","129/13, Đường Lạc Long Quân, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",N/A,N/A,2,N/A,N/A,Giấy tờ hợp lệ
"1,68 tỷ","Đường Thái Phiên, Phường 8, Quận 11, TP.HCM","Nhà hẻm, ngõ","150 m² (4,0x12,5)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Minh Phụng, Phường 2, Quận 11, TP.HCM","Nhà hẻm, ngõ",40 m²,5 phòng,4 WC,4,N/A,N/A,Sổ hồng
14 tỷ,"Đường Lê Đại Hành, Phường 13, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"30,5 tỷ","Đường Lê Đại Hành, Phường 11, Quận 11, TP.HCM",Nhà mặt tiền,"116 m² (5,7x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,8 tỷ","Đường Thuận Kiều, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"63 m² (4,5x14,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
"8,3 tỷ","Đường Tôn Thất Hiệp, Phường 12, Quận 11, TP.HCM",Nhà mặt tiền,37 m²,3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường 3 Tháng 2, Phường 2, Quận 11, TP.HCM","Nhà hẻm, ngõ",50 m²,5 phòng,5 WC,4,N/A,N/A,Sổ hồng
15 tỷ,"Đường Âu Cơ, Phường 14, Quận 11, TP.HCM",Nhà mặt tiền,"100 m² (7,0x17,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,99 tỷ","Đường Minh Phụng, Phường 2, Quận 11, TP.HCM","Nhà hẻm, ngõ",40 m²,2 phòng,N/A,2,N/A,N/A,Sổ hồng
6 tỷ,"Đường Thái Phiên, Phường 8, Quận 11, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"9,15 tỷ","Đường Bình Thới, Phường 11, Quận 11, TP.HCM","Nhà hẻm, ngõ","79 m² (6,0x15,0)",5 phòng,3 WC,2,N/A,N/A,Sổ hồng
20 tỷ,"Đường Bình Thới, Phường 14, Quận 11, TP.HCM",Nhà mặt tiền,"70 m² (3,6x20,0)",5 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
20 tỷ,"Đường HỒNG BÀNG, Phường 16, Quận 11, TP.HCM",Nhà mặt tiền,"53 m² (3,3x17,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,4 tỷ","Đường Cư Xá Lữ Gia, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
940 triệu,"Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"22,5 tỷ","119, Đường Lê Đại Hành, Phường 7, Quận 11, TP.HCM",Nhà mặt tiền,"95,2 m² (3,8x22,5)",5 phòng,3 WC,3,N/A,N/A,Sổ đỏ
"2,95 tỷ","Đường Dương Đình Nghệ, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Lò Siêu, Phường 16, Quận 11, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"10,7 tỷ","Đường Hòa Bình, Phường 3, Quận 11, TP.HCM",Nhà mặt tiền,"65 m² (4,6x14,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"8,99 tỷ","Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","98 m² (4,5x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,25 tỷ","Đường Lạc Long Quân, Phường 3, Quận 11, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
"10,38 tỷ","Đường Lò Siêu, Phường 8, Quận 11, TP.HCM",Nhà mặt tiền,"44,9 m² (3,4x13,3)",3 phòng,3 WC,3,N/A,Đông,Sổ hồng
"10,7 tỷ","Đường Hòa Bình, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","66 m² (5,2x13,5)",5 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"5,68 tỷ","Đường Lạc Long Quân, Phường 10, Quận 11, TP.HCM","Nhà hẻm, ngõ","33 m² (4,0x8,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"12,6 tỷ","Đường Nguyễn Chí Thanh, Phường 4, Quận 11, TP.HCM","Nhà hẻm, ngõ","100 m² (5,6x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Tạ Uyên, Phường 6, Quận 11, TP.HCM","Nhà hẻm, ngõ","55 m² (3,8x8,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"6,4 tỷ","Đường Quân Sự, Phường 11, Quận 11, TP.HCM",Nhà mặt tiền,"51 m² (3,1x17,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Lê Đại Hành, Phường 11, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"12,3 tỷ","400/18A, Đường Hồng Bàng, Phường 16, Quận 11, TP.HCM","Nhà hẻm, ngõ",70 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,75 tỷ","Đường Cư Xá Lữ Gia, Phường 15, Quận 11, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Phan Xích Long, Phường 16, Quận 11, TP.HCM",Nhà mặt tiền,"72 m² (4,4x16,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Hồng Bàng, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x16,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"12,6 tỷ","16, Đường Nguyễn Chí Thanh, Phường 4, Quận 11, TP.HCM","Nhà hẻm, ngõ","98 m² (5,6x18,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Tạ Uyên, Phường 6, Quận 11, TP.HCM","Nhà hẻm, ngõ","32,4 m² (3,3x9,6)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM",Nhà mặt tiền,"48 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Lò Siêu, Phường 8, Quận 11, TP.HCM",Nhà mặt tiền,"54 m² (3,4x14,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Minh Phụng, Phường 2, Quận 11, TP.HCM",Nhà mặt tiền,"53 m² (3,3x16,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"16,2 tỷ","Đường Lạc Long Quân, Phường 3, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37 tỷ,"Đường Bình Thới, Phường 11, Quận 11, TP.HCM",Nhà mặt tiền,"149 m² (8,9x17,5)",12 phòng,9 WC,5,N/A,N/A,Sổ hồng
"8,75 tỷ","Đường Hòa Bình, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",6 phòng,4 WC,5,N/A,N/A,Sổ hồng
6 tỷ,"Đường Lạc Long Quân, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ",44 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường 3 Tháng 2, Phường 11, Quận 11, TP.HCM",Nhà mặt tiền,81 m²,4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"10,85 tỷ","Đường Lạc Long Quân, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"53 m² (4,0x14,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,39 tỷ","Đường Cư Xá Lữ Gia, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","52 m² (4,5x11,6)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,6 tỷ","190/98 , Đường Xóm Đất, Phường 10, Quận 11, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,4,Tây,Tây,Sổ hồng
"11,5 tỷ","Đường Ông Ích Khiêm, Phường 15, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,1 tỷ","Đường Lạc Long Quân, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ",44 m²,N/A,N/A,2,N/A,Nam,Sổ hồng
"7,6 tỷ","Đường Bình Thới, Phường 5, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"9,8 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường số 9, Phường 8, Quận 11, TP.HCM","Nhà hẻm, ngõ","35 m² (7,0x5,2)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"16,9 tỷ","Đường Bình Thới, Phường 10, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,95 tỷ","Đường Tôn Thất Hiệp, Phường 13, Quận 11, TP.HCM","Nhà hẻm, ngõ","57 m² (5,7x10,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"13,8 tỷ","Đường Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","61 m² (4,0x16,0)",5 phòng,2 WC,4,N/A,N/A,Sổ hồng
"2,2 tỷ","Đường Hà Tôn Quyền, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","42,8 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
30 tỷ,"143, Đường Phó Cơ Điều, Phường 6, Quận 11, TP.HCM",Nhà mặt tiền,"120,2 m² (5,2x23,3)",N/A,N/A,3,Đông,Đông,Sổ hồng
"5,5 tỷ","Đường Phú Thọ, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","33 m² (3,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Lý Nam Đế, Phường 8, Quận 11, TP.HCM","Nhà hẻm, ngõ","51 m² (4,1x12,4)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,97 tỷ","Đường Lê Thị Bạch Cát, Phường 11, Quận 11, TP.HCM","Nhà hẻm, ngõ",51 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
19 tỷ,"338, Đường Hàn Hải Nguyên, Phường 10, Quận 11, TP.HCM",Nhà mặt tiền,"45,7 m² (3,6x12,7)",4 phòng,5 WC,6,Nam,Nam,Sổ hồng
"3,05 tỷ","Đường Dương Đình Nghệ, Phường 8, Quận 11, TP.HCM","Nhà hẻm, ngõ","67,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"42,5 tỷ","281, Đường Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","215 m² (8,0x23,0)",8 phòng,6 WC,4,Đông Nam,Đông Nam,Sổ hồng
"8,4 tỷ","299/2/63, Đường Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM",Nhà mặt tiền,"44 m² (4,9x13,1)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Lạc Long Quân, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","50 m² (4,9x10,3)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"14,8 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","179 m² (8,0x23,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"7,8 tỷ","56A, Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","32 m² (3,5x9,0)",3 phòng,3 WC,4,Nam,Nam,Sổ hồng
"7,95 tỷ","Đường Phan Xích Long, Phường 16, Quận 11, TP.HCM","Nhà hẻm, ngõ","74 m² (4,2x17,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"9,2 tỷ","Đường Lạc Long Quân, Phường 3, Quận 11, TP.HCM","Nhà hẻm, ngõ","46 m² (4,0x11,5)",4 phòng,6 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
"3,15 tỷ","Đường Hồng Bàng, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ",62 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","56,6 m² (3,9x14,0)",5 phòng,5 WC,3,N/A,Tây Bắc,Sổ hồng
"7,38 tỷ","Đường Âu Cơ, Phường 14, Quận 11, TP.HCM",Nhà mặt tiền,"30,2 m² (3,6x10,0)",4 phòng,3 WC,2,N/A,Đông Bắc,Sổ hồng
8 tỷ,"Đường Âu Cơ, Phường 14, Quận 11, TP.HCM",Nhà mặt tiền,"54,3 m² (6,5x10,5)",3 phòng,3 WC,2,N/A,Đông Bắc,Sổ hồng
949 triệu,"Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"6,2 tỷ","174, Đường Thái Phiên, Phường 8, Quận 11, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",4 phòng,4 WC,4,N/A,Đông Nam,Sổ hồng
"7,3 tỷ","Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","86 m² (4,1x18,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường Nguyễn Thị Nhỏ, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"46 m² (4,0x12,0)",1 phòng,1 WC,3,N/A,N/A,Sổ hồng
20 tỷ,"Đường Phó Cơ Điều, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"96 m² (4,2x24,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường 3 Tháng 2, Phường 8, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
970 triệu,"Đường Bình Thới, Phường 11, Quận 11, TP.HCM","Nhà hẻm, ngõ",63 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,97 tỷ","Đường Lãnh Binh Thăng, Phường 11, Quận 11, TP.HCM","Nhà hẻm, ngõ",48 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Phú Thọ, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","50,7 m² (3,9x13,0)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,37 tỷ","Đường Cư Xá Lữ Gia, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Hàn Hải Nguyên, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,1,N/A,Tây Bắc,Sổ hồng
"9,8 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM",Nhà mặt tiền,"44 m² (4,0x11,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường Tôn Thất Hiệp, Phường 12, Quận 11, TP.HCM",Nhà mặt tiền,"32 m² (3,2x10,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Lê Thị Bạch Cát, Phường 11, Quận 11, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
15 tỷ,"Đường Phan Xích Long, Phường 16, Quận 11, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
898 triệu,"Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"14,3 tỷ","Đường Nguyễn Thị Nhỏ, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"69 m² (3,3x15,0)",10 phòng,10 WC,4,N/A,N/A,Sổ hồng
"8,1 tỷ","25/13, Đường Trần Quý, Phường 4, Quận 11, TP.HCM","Nhà hẻm, ngõ","40 m² (4,5x9,0)",3 phòng,3 WC,5,N/A,N/A,Sổ hồng
"1,22 tỷ","Đường Bình Thới, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Nguyễn Thị Nhỏ, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"45 m² (4,1x13,5)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
975 triệu,"Đường Phó Cơ Điều, Phường 6, Quận 11, TP.HCM","Nhà hẻm, ngõ","62 m² (5,0x12,4)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"15,3 tỷ","130, Đường Xóm Đất, Phường 8, Quận 11, TP.HCM",Nhà mặt tiền,"66 m² (4,5x14,0)",N/A,N/A,3,Nam,Nam,Sổ hồng
"2,9 tỷ","Đường Ông Ích Khiêm, Phường 10, Quận 11, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường Âu Cơ, Phường 9, Quận 11, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Lạc Long Quân, Phường 3, Quận 11, TP.HCM","Nhà hẻm, ngõ",21 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
3 tỷ,"Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","50,4 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,99 tỷ","Đường Nguyễn Thị Nhỏ, Phường 16, Quận 11, TP.HCM",Nhà mặt tiền,144 m²,8 phòng,7 WC,4,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường 3 Tháng 2, Phường 2, Quận 11, TP.HCM",Nhà mặt tiền,"50 m² (3,5x16,0)",8 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"9,1 tỷ","Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"12,5 tỷ","Đường Bình Thới, Phường 9, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,8 tỷ","79, Đường Âu Cơ, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","30 m² (4,0x8,0)",6 phòng,3 WC,3,Tây Nam,Tây Nam,Sổ hồng
"13,5 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Đặng Minh Khiêm, Phường 4, Quận 11, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
30 tỷ,"189, Đường Tạ Uyên, Phường 4, Quận 11, TP.HCM",Nhà mặt tiền,"78,8 m² (3,9x20,2)",N/A,N/A,6,Đông,Đông,Sổ hồng
7 tỷ,"6/17/12, Đường Tân Hóa, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","180 m² (4,0x15,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,2 tỷ","58/1A, Đường 100 Bình Thới, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","38 m² (3,3x12,0)",4 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"7,8 tỷ","15S, 15S, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,95 tỷ","506, Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"22,5 tỷ","Đường Minh Phụng, Phường 9, Quận 11, TP.HCM",Nhà mặt tiền,"113 m² (4,0x28,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"6,99 tỷ","Đường Lạc Long Quân, Phường 3, Quận 11, TP.HCM","Nhà hẻm, ngõ","52 m² (4,5x15,0)",2 phòng,1 WC,N/A,N/A,Bắc,Sổ hồng
"2,47 tỷ","Đường Đội Cung, Phường 9, Quận 11, TP.HCM","Nhà hẻm, ngõ","56 m² (4,3x13,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
11 tỷ,"Đường Lê Thị Bạch Cát, Phường 11, Quận 11, TP.HCM",Nhà mặt tiền,"50 m² (3,5x14,0)",5 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Lê Đại Hành, Phường 13, Quận 11, TP.HCM","Nhà hẻm, ngõ","40 m² (3,6x12,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Hồng Bàng, Phường 16, Quận 11, TP.HCM","Nhà hẻm, ngõ",40 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Tân Hóa, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","55 m² (3,8x15,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
14 tỷ,"Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM",Nhà mặt tiền,"95 m² (5,6x18,0)",6 phòng,6 WC,N/A,N/A,Tây Bắc,Sổ đỏ
"14,5 tỷ","Đường Cư Xá Lữ Gia, Phường 15, Quận 11, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,99 tỷ","Đường Trịnh Đình Trọng, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường 3 Tháng 2, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,77 tỷ","Đường Bình Thới, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x7,0)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"3,75 tỷ","Đường Hồng Bàng, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ",62 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
920 triệu,"Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
17 tỷ,"Đường Bình Thới, Phường 11, Quận 11, TP.HCM",Nhà mặt tiền,"80 m² (3,9x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
825 triệu,"Đường Bình Thới, Phường 11, Quận 11, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường 100 Bình Thới, Phường 10, Quận 11, TP.HCM","Nhà hẻm, ngõ","55 m² (3,9x15,6)",3 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"2,85 tỷ","Đường Phú Thọ, Phường 1, Quận 11, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"10,7 tỷ","Đường Hòa Bình, Phường 10, Quận 11, TP.HCM","Nhà hẻm, ngõ","66 m² (4,6x14,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
12 tỷ,"Đường Minh Phụng, Phường 9, Quận 11, TP.HCM",Nhà mặt tiền,"250 m² (3,5x15,0)",4 phòng,4 WC,4,Đông,Đông,Sổ hồng
"8,5 tỷ","1167, Đường 3 Tháng 2, Phường 6, Quận 11, TP.HCM",Nhà mặt tiền,"22,3 m² (3,0x8,0)",2 phòng,2 WC,3,N/A,Tây Bắc,Sổ hồng
"2,95 tỷ","506/, Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","27 m² (3,0x9,0)",2 phòng,2 WC,N/A,N/A,Đông,Sổ hồng
"5,8 tỷ","Đường Ông Ích Khiêm, Phường 14, Quận 11, TP.HCM","Nhà hẻm, ngõ","36 m² (3,3x10,9)",2 phòng,2 WC,1,N/A,Bắc,Sổ hồng
"8,6 tỷ","Đường Lạc Long Quân, Phường 3, Quận 11, TP.HCM",Nhà mặt tiền,"36 m² (3,3x11,0)",4 phòng,4 WC,4,N/A,Tây Bắc,Sổ hồng
"8,2 tỷ","Đường Phan Xích Long, Phường 16, Quận 11, TP.HCM","Nhà hẻm, ngõ","72 m² (4,2x17,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM","Nhà hẻm, ngõ","80 m² (4,3x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Hồng Bàng, Phường 16, Quận 11, TP.HCM",Nhà mặt tiền,124 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường Bình Thới, Phường 13, Quận 11, TP.HCM","Nhà hẻm, ngõ","145 m² (5,8x25,0)",N/A,N/A,2,N/A,N/A,Giấy tờ hợp lệ
"15,6 tỷ","Đường Lữ Gia, Phường 15, Quận 11, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
