Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,43 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","38 m² (3,5x11,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",67 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,28 tỷ","Đường Hoa Mai, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","47,5 m²",4 phòng,5 WC,N/A,N/A,Đông Nam,Sổ hồng
"16,5 tỷ","Đường Hồ Văn Huê, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","99,5 m² (5,3x19,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"14,5 tỷ","Đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"54 m² (4,0x15,0)",4 phòng,5 WC,4,N/A,N/A,Sổ đỏ
22 tỷ,"348B, Đường Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"62,3 m² (3,6x15,2)",5 phòng,6 WC,4,Nam,Nam,Sổ hồng
"5,6 tỷ","Đường Hoàng Văn Thụ, Phường 9, Quận Phú Nhuận, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,85 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","71 m² (4,2x17,0)",4 phòng,N/A,2,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Hoa Lan, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (5,0x12,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,15 tỷ","Đường Chiến Thắng, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","54,6 m² (3,7x15,0)",4 phòng,5 WC,2,N/A,N/A,Sổ đỏ
"3,39 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x17,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"30 m² (5,0x6,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"4,5 tỷ","19/25, Đường Lam Sơn, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","18,9 m² (3,1x6,0)",1 phòng,1 WC,1,Đông,Đông,Sổ hồng
"16,7 tỷ","Đường Đặng Thai Mai, Phường 7, Quận Phú Nhuận, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
980 triệu,"Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Phan Đình Phùng, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,63 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
42 tỷ,"Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",350 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"22,5 tỷ","129, Đường Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","123 m² (8,5x16,0)",12 phòng,12 WC,5,N/A,N/A,Sổ hồng
"17,7 tỷ","Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"49 m² (3,4x14,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
25 tỷ,"Đường Hoa Sứ, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"129 m² (6,5x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"25,9 tỷ","Đường Hoa Sứ, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"148 m² (7,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",60 m²,4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"28,5 tỷ","Đường Phan Đình Phùng, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,95 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, TP.HCM","Biệt thự, Villa","210 m² (11,0x20,0)",6 phòng,6 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"35,5 tỷ","Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP.HCM","Biệt thự, Villa","120 m² (7,1x18,0)",7 phòng,7 WC,6,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,5)",7 phòng,7 WC,4,N/A,N/A,Sổ hồng
95 tỷ,"428 , Đường Trường Sa, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"175,2 m² (13,0x14,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"6,5 tỷ","39/4/3, Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","38 m² (3,2x12,0)",6 phòng,5 WC,4,N/A,N/A,Sổ hồng
75 tỷ,"40-42, Đường Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"83 m² (10,8x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,88 tỷ","Đường Hoa Lan, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",64 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Hoa Lan, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",23 m²,5 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,59 tỷ","120/1N1, Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","10 m² (4,0x3,0)",2 phòng,3 WC,3,Đông Nam,Đông Nam,Giấy tờ hợp lệ
"1,46 tỷ","Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","35,8 m² (3,5x10,2)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
95 tỷ,"Đường Trường Sa, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"175,2 m² (13,5x16,0)",2 phòng,9 WC,8,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Phan Xích Long, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"6,65 tỷ","Đường Lê Văn Sỹ, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",57 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
28 tỷ,"Đường Phan Đình Phùng, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"92 m² (4,0x24,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,98 tỷ","Đường Cầm Bá Thước, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"11,6 tỷ","489A/21/47, Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","54,7 m² (3,9x14,2)",6 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"5,95 tỷ","127/25/1, Đường Cô Giang, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","27 m² (3,3x8,1)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"7,9 tỷ","486/29, Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x11,0)",3 phòng,4 WC,5,N/A,N/A,Sổ hồng
"7,75 tỷ","Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","38 m² (6,6x6,0)",3 phòng,4 WC,N/A,N/A,Tây Bắc,Sổ hồng
"8,1 tỷ","Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","40 m² (8,0x5,0)",3 phòng,4 WC,4,Đông Nam,Đông Nam,Sổ hồng
17 tỷ,"489A/23/179, Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","310 m² (5,0x18,0)",9 phòng,11 WC,4,Đông Nam,Đông,Sổ đỏ
"2,4 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","69,1 m² (4,0x17,2)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Cô Giang, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"48 m² (3,0x16,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
39 tỷ,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","120 m² (13,0x12,0)",7 phòng,9 WC,7,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"52 m² (5,0x10,4)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,3)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
36 tỷ,"80/37, Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","174 m² (10,0x190,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
90 tỷ,"Đường Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"452 m² (30,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Phan Đăng Lưu, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","54 m² (3,7x11,0)",9 phòng,6 WC,4,N/A,N/A,Sổ hồng
"9,8 tỷ","77, Đường Cao Thắng, Phường 17, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","68,8 m² (5,0x13,0)",4 phòng,2 WC,3,N/A,N/A,Sổ hồng
"3,2 tỷ","418/.., Đường Trường Sa, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",19 m²,2 phòng,3 WC,3,N/A,N/A,Sổ đỏ
"7,35 tỷ","Nhà HXH, Đường Hoa Đào, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","29,4 m² (3,1x9,1)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,40 m²,3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Hồ Biểu Chánh, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","45 m² (4,3x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",30 m²,4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"82 m² (4,0x22,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Nguyễn Công Hoan, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","27 m² (3,0x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Đào Duy Từ, Phường 17, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","33 m² (3,5x9,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Phan Đình Phùng, Phường 17, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","33 m² (3,5x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"55 m² (3,7x20,0)",5 phòng,4 WC,4,Đông Nam,Đông Nam,Sổ hồng
"2,25 tỷ","Đường Nguyễn Đình Chiểu, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","39,5 m² (3,8x10,3)",3 phòng,3 WC,3,N/A,N/A,Sổ đỏ
95 tỷ,"Đường Trường Sa, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"180 m² (13,0x15,0)",N/A,N/A,8,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","78 m² (5,2x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Hoa Phượng, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","46 m² (4,1x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ đỏ
360 tỷ,"138A, Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"472 m² (19,0x25,0)",N/A,N/A,9,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Cao Thắng, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
68 tỷ,"166, Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP.HCM","Biệt thự, Villa","183 m² (14,0x13,1)",8 phòng,9 WC,7,Đông Nam,N/A,Sổ hồng
9 tỷ,"Đường Cầm Bá Thước, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"37 m² (4,1x9,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"7,89 tỷ","Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","42 m² (3,8x11,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
34 tỷ,"Đường Hoa Phượng, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"150 m² (8,4x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,89 tỷ","Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","42 m² (3,8x11,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"7,5 tỷ","Đường Vạn Kiếp, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","57 m² (4,2x13,5)",4 phòng,2 WC,2,N/A,N/A,Sổ đỏ
"6,95 tỷ","Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","32 m² (3,5x9,0)",2 phòng,3 WC,2,N/A,N/A,Sổ đỏ
"2,55 tỷ","Đường Trần Cao Vân, Phường 12, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","16 m² (4,0x4,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",34 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"40,9 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","120 m² (12,0x10,0)",6 phòng,7 WC,7,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Phan Đăng Lưu, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
38 tỷ,"Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,135 m²,N/A,N/A,N/A,N/A,Đông Bắc,Sổ đỏ
39 tỷ,"Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"95 m² (6,9x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
26 tỷ,"Đường Hồ Biểu Chánh, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"151 m² (7,5x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"3,4 tỷ","Đường Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
60 tỷ,"128, Đường Hoàng Văn Thụ, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"167 m² (7,7x21,6)",10 phòng,11 WC,4,Tây Nam,Tây Nam,Sổ hồng
18 tỷ,"Đường Đoàn Thị Điểm, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (14,0x4,3)",N/A,N/A,3,N/A,N/A,Sổ hồng
38 tỷ,"Đường Phan Đăng Lưu, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","210 m² (8,5x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
16 tỷ,"Đường Hoa Sữa, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"88 m² (4,0x16,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"3,26 tỷ","Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Nguyễn Công Hoan, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"45,6 m²",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"3,25 tỷ","Đường Cù Lao, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,3)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56,5 m² (4,1x13,7)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"106 m² (8,3x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,89 tỷ","Đường Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",48 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",55 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","66 m² (5,0x13,2)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,69 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","86 m² (4,5x19,1)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"12,75 tỷ","Đường Mai Văn Ngọc, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","102 m² (6,2x13,2)",3 phòng,1 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"2,28 tỷ","Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","58,5 m² (4,5x13,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,3 tỷ","247/, Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",41 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Trần Kế Xương, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",38 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"2,8 tỷ","Đường Hoa Cúc, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x16,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,46 tỷ","Đường Trần Huy Liệu, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,03 tỷ","Đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","43 m² (3,4x12,6)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Phan Đình Phùng, Phường 17, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"145 m² (5,0x28,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",49 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
34 tỷ,"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"131 m² (8,2x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"118 m² (5,2x23,0)",10 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"1,68 tỷ","Đường Thích Quảng Đức, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"2,2 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
"2,62 tỷ","Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"3,25 tỷ","Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,103 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","28 m² (3,5x8,0)",2 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,45 tỷ","Đường Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",49 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Trần Huy Liệu, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","64,6 m² (4,0x16,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"15,95 tỷ","Đường Cô Bắc, Phường 1, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"93 m² (5,2x18,0)",5 phòng,3 WC,3,N/A,N/A,Sổ đỏ
"2,95 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","46 m² (4,0x11,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"18,9 tỷ","Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"90 m² (6,0x15,0)",7 phòng,8 WC,8,N/A,N/A,Sổ hồng
"39,9 tỷ","Đường Lam Sơn, Phường 5, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"180 m² (18,0x10,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
